index,Text,Tag,sentence_id
6165,"đừng mua đất hà_nội lúc này , đợi năm sau nó đắt gấp hay gấp thì mua",[0. 0.],6165
6166,mọi người nên tập_trung thưởng_thức bóng_đá thôi .,[0. 0.],6166
6167,cậu này ra đi thì chuẩn rồi . mỏng cơm quá . tranh_chấp k nổi với cầu_thủ đội bạn .,[0. 0.],6167
6168,một việc_làm nhân_văn,[0. 0.],6168
6169,"bữa nghe có hội_chứng ăn vàng , ăn_đất , ăn bóng_đèn . nhưng riêng chú nào thì bao hội_chứng luôn , nghĩ sao ống tim và đá mà cũng nuốt thì bao_giờ mới đói",[1. 0.],6169
6170,"sao tùng nào cũng giỏi trừ mỗi mình thế nhỉ nhớ có bạn comment là học tiếng anh phải có năng_khiếu . mình cũng có năng_khiếu , đó là năng_khiếu không học được tiếng anh . hihihi . đùa vậy thôi , phải học chứ .",[0. 0.],6170
6171,"chỉ khổ dân_nghèo , nhất_là người ngoại_tỉnh bám_trụ lại thành_phố , không biết đi làm bao năm mới đủ tiền mua căn_hộ nhỏ_bé với lương triệu tháng thuê nhà thì không ổn_định",[1. 0.],6171
6172,mình vào đó có quay lại đươc quá_khứ không nhỉ,[0. 0.],6172
6173,"câu trả_lời chính_xác là có , nhưng không phải trên mặt_phẳng mà phải trên mặt cong , lúc này các đinh lý toán_học về tam_giác ta đã học ở mặt_phẳng đều khác đi , ví_dụ như trên mặt cong thì góc của tam_giác có_thể lớn hơn độ , lấy ví_dụ dễ hiểu là bạn vẽ tam_giác lên tờ giấy rồi bẻ cong tờ giấy sao cho đỉnh của tam_giác càng gần nhau càng tốt , lúc này diện_tích tam_giác không thay_đổi nhưng đường_cao đường vuông_góc từ đỉnh tới cạnh đối_diện sẽ rất bé , tương_tự khi ta lấy hình_cầu rất lớn và vẽ trên đó tam_giác có đỉnh ở sát một cực của hình_cầu thì diện_tích tam_giác có thề trải dài cả mặt_cầu , nếu ta lấy mặt_cầu đủ lớn thì có_thể tạo tam_giác thoả yêu_cầu đề_bài",[1. 0.],6173
6174,"mỗi lần nghe lại , bao_nhiêu kỷ_niệm thời đó ùa về , nhớ lắm luôn.trong lòng nao_nao rất khó tả .",[1. 0.],6174
6175,nụ hôn của thần chếtthật kì_lạ là con báo lại có nhát cắn ở vị_trí không có động_mạch chính,[0. 0.],6175
6176,"tuyệt_vời quá cháu ơi . chúc_mừng cháu và gia_đình nhé , nhìn mặt cháu đã biết là hiền_lành khiêm tôn và phúc_hậu chặng đường còn dài nếu là bs , chúc cháu sau_này giúp_ích cho xã_hội nhiều . con_người đang cần cháu , xã_hội đang cần cháu , cố gằng nhé , trở_thành một bs tốt , có lương_tâm là tuyệt_vời lắm cháu ạ",[0. 0.],6176
6177,"bộ_phận tai , mũi , họng là các bộ_phận nhạy_cảm nhất trong dịch covid này . thật khổ cho nhân_viên y_tế lẫn bệnh_nhân",[0. 0.],6177
6178,mong pháp_luật xử thật nghiêm để đất_nước được an_toàn hơn .,[0. 0.],6178
6179,thực_ra đã từ lâu học_sinh đã ko còn sợ các hình_thức kỷ_luật của trường_học,[0. 0.],6179
6180,"bia sg doanh_số bán hàng giảm , thương_hiệu thua nhiều hãng bia khác trong chục năm nay cũng vì những thành_phần này .",[0. 0.],6180
6181,anh bo là trong số rất ít những ca_sỹ không có antifan,[0. 0.],6181
6182,"hôm_qua đọc tin chị phải nhập_viện trong tình_trạng nguy_kịch , nay thấy tin chị đã ra đi . mặc_dù không biết chị nhưng vẫn thấy buồn . xin chia buồn cùng gia_đình .",[0. 0.],6182
6183,"quan_điểm của tôi là không ra hạn . giá đang áp_dụng là quá cao , chấp_nhận giá đó sẽ là ảnh_hưởng đến người tiêu_dùng .",[1. 0.],6183
6184,"nút giao_thông trường_chinh âu cơ năm chưa thấy gì , kẹt xe triền_miên , nản lắm",[0. 1.],6184
6185,"xin hỏi khong biêt vị thiết_kế form xe này còn làm cho bmw khg vậy , nhân viến đó có phải do đối_thủ cạnh_tranh cài vào khg . nhìn mẩu xe mà sót lòng .",[0. 0.],6185
6186,"thấy nhập_cảnh về nhiễm_bệnh ầm_ầm , làm_ơn cách_ly đủ ngày , không thôi lơ_là thì trong nước sẽ nhiễm_bệnh tùm_lum đó",[0. 0.],6186
6187,kinh_doanh ko như hứa suông được . chủ doanh_nghiệp cũng phải tính_toán đủ mọi chi_phí và sự cạnh_tranh giờ là toàn_cầu_hoá . sản_phẩm len_lỏi vào mọi ngóc_ngách của thế_giới nên giá của sản_phẩm cũng quyết_định rất nhiều so với chất_lượng . chuyển về mỹ chỉ là phương_án sau_cùng .,[1. 0.],6187
6188,bài thơ hay và hà chương phổ nhạc cũng rất tình trong từng nốt nhạc.dù không phải người quảng_nam nhưng khi nghe cũng thấy bồi_hồi xúc_động .,[1. 0.],6188
6189,ngày_càng có nhiều kiểu bạo_hành của cha_mẹ ruột . nên hay không các con sau khi cha_mẹ ly_hôn luật_pháp cho_phép ở với ông_bà nội hoặc ngoại ngoài cha hoặc mẹ nếu các con đồng_ý,[1. 0.],6189
6190,"tui đi làm đây mà trong cuộc họp còn bị cấm sử_dụng đtdđ nữa là , k k k",[0. 0.],6190
6191,mou tung rat thanh công vs người cũ hết thời bale cũng vậy thôi,[1. 0.],6191
6192,thế mới tưởng_tượng được tình_trạng học_hành hiện_nay đối_với sức_khoẻ của xã_hội . trước_tiên phải học làm người đã nhé,[1. 0.],6192
6193,cô_dâu xinh quá .,[0. 0.],6193
6194,trời_ơi có phải con_người không vậy,[0. 1.],6194
6195,xe cháy mà mâm bánh_xe vỡ vụng như gỗ thì biết chất_lượng như_thế_nào rồi khỏi quảng_cáo .,[1. 0.],6195
6196,dự_án được chấp_nhận thì bđs phú mỹ lại thiết_lập mặt_bằng giá mới .,[1. 0.],6196
6197,"cò là ai , sao không thấy mặt anh ta",[0. 0.],6197
6198,"thực_chất số ca nhiễm của các nước phải được đánh_giá so với tỷ_lệ dân_số xem mức_độ lây_nhiễm cộng_đồng , để đánh_giá công_tác phòng_bệnh . còn tử_vong so với số người nhiễm , để đánh_giá công_tác điều_trị bệnh của y_học nước đó .",[1. 0.],6198
6199,"theo e , bác nên cân_nhắc i . vinfast không phải không tốt nhưng là thương_hiệu mới . họ chỉ tập_trung xây_dựng thương_hiệu .",[1. 0.],6199
6200,môt chiêc xe đăng câp mang thương hiêu nôi tiêng cua đưc bmw chăng co cai gi đê chê đươc.mong răng cac antifan âu my đang cuông toy hay thưc tinh_ma cô găng tuyên em nay vê ma hương thụ đê con biêt mà noi chuyên vơi đời .,[0. 1.],6200
6201,tq sản_xuất công_nhận giá rẻ thật . khó mà cạnh_tranh lại .,[1. 0.],6201
6202,"từ bao_giờ con_cái là để tranh_giành hỏi nó tiếng xem nó thích ở với ai là xong , nó đã biết yêu_thương thì ai thương nó sẽ có nó . nhiều người giành con nhưng khi con lớn rồi , nó ko thèm ngó tới mặt mình luôn .",[1. 0.],6202
6203,"ngày_xưa con mình cũng bị gần giống như_vậy , nói cô_giáo chú_ý dùm các bạn hay cắn . thì cô bảo bé tự cắn hết_ý_kiến nên chuyển trường luôn",[0. 0.],6203
6204,"độc_thân vui_tính , tự_do thì làm gì cũng được . không ai cấm",[0. 0.],6204
6205,nhớ việc đầu_tiên cần phải làm là nịnh hlv trưởng nhé,[0. 0.],6205
6206,"nâng mức phạt lên lần , đánh thuế thuốc lên lần sẽ giảm số người hút và số vụ buôn_lậu thôi , làm_vậy không ai trách đâu .",[1. 0.],6206
6207,khô_hạn đã lâu rồi . bão tới lo mừng lẫn_lộn .,[0. 0.],6207
6208,"thật ý_nghĩa , cảm_ơn bác_sĩ đã góp_phần đem đến sự bình_an cho mọi người .",[0. 0.],6208
6209,nỗi đau bất_tận,[0. 0.],6209
6210,một là chương_trình quá nặng . hai là giáo_viên chưa được tập_huấn kỹ và chưa nhuần_nhuyễn giáo_trình nên truyền_tải kiến_thức đến học_sinh chưa tốt dẫn đến tình_trạng học_sinh và phụ_huynh quá_tải . đề_nghị bộ gd xem_xét lại ngay để có điều_chỉnh kịp_thời .,[1. 1.],6210
6211,khiếp thật.cơn bão nhìn từ xa nhỏ_bé như hạt bụi.con người chắc như virus của trái_đất .,[0. 0.],6211
6212,"các bến_xe lớn như bx miền đông , bx miền tây dời ra ngoại_thành là hợp_lý vừa giải_quyết được tình_trạng kẹt xe , ô_nhiễm môi_trường , mỹ_quan đô thị.vừa có cơ_sở_hạ_tầng rộng_lớn để phát_triển lâu_dài .",[1. 0.],6212
6213,nếu là nữ nên chọn xe hạng a đi trong thành_phố nhỏ tiết_kiệm phù_hợp đi_lại ngõ_ngách vote i,[1. 0.],6213
6214,"kona và seltos bản thấp nhất chênh nhau chai nhưng kona máy . hơn hẳn . , e vẫn chọn kona.tại nhà e đang chạy kona mà",[1. 0.],6214
6215,có thật là ông bị không hay lại chiêu trò gì nữa,[0. 0.],6215
6216,"nhìn không ra minh tuyết luôn , mt bị gì vậy ta",[0. 1.],6216
6217,hy_vọng trump rút_lui trong hoà_bình để thế_giới yên_ổn hơn . lui về làm một ngôi_sao truyền_hình sẽ tốt cho hình_ảnh của ông,[1. 0.],6217
6218,bạn nên mua lexus hoặc sendona hoặc mấy con xe cao_cấp chạy dịch_vụ mới có ăn,[1. 0.],6218
6219,cách đây hơn một năm ở xã tôi cũng có một người ngang_bướng nói cây gì cũng ăn được và đi hái lá cây hoa chuông này về nấu canh ăn được vài giờ là phải đi cấp_cứu gấp .,[1. 0.],6219
6220,mấy hôm trước đã thấy các cơ_quan sở_tại đốc_thúc dân_chúng gia_cố lại nhà_cửa và dân_chúng cũng chằng chống nhà_cửa của mình .,[1. 0.],6220
6221,"tại_sao phải làm hầm chui . trong khi , mỗi lần mưa xuống thì đường_phố ngập như sông .",[1. 0.],6221
6222,đọc tới giã cào là thấy viễn_cảnh ảm_đạm cho tài_nguyên hải_sản,[0. 1.],6222
6223,do canada và mỹ mexico đã ký hiệp_định tự_do mới thay_thế nafta cũ . trong hiệp_định mới có_hạn chế và cho_phép thay_đổi rút_lui nếu chủ_yếu canada mexico ký hiệp_định với đối_tác khác nhắm vào tq ảnh_hưởng tới nước còn lại mỹ .,[1. 0.],6223
6224,vậy là xong_đời mấy tên chuyên gieo cái_chết_trắng,[0. 0.],6224
6225,hy_vọng nhanh đến ngày vinfast nội_địa_hoá và phủ bóng toàn thị_trường vn,[0. 0.],6225
6226,mỹ đúng là đầu_tàu của thế_giới,[0. 0.],6226
6227,"việt_nam ơi nối vòng_tay lớn , đồng_lòng đồng sức chống dịch , khoảng tháng nữa thôi là thế_giới sẽ hết , cố lên , cố lên",[0. 0.],6227
6228,city cho ngầu,[1. 0.],6228
6229,"trâu luộc nguyên con như thế_này mà lên youtube có kiếm khối ấy , may hồi đó chưa có internet chứ không anh kia chắc cũng thuộc dạng top rồi",[0. 0.],6229
6230,quá hay với bài nhận_xét này .,[0. 0.],6230
6231,quan_trọng là chất_lượng bia ai ngon hơn tôi thấy saigon sabeco giờ đánh mất thị_trường qua .,[0. 0.],6231
6232,"tôi vừa mua fadil cho con trai lớn đi học . quyết_định được đưa ra sau khi lái thử xe ở đại_lí , bao_gồm yago , i và suzuki . fadil chạy khoẻ nhất , êm nhất , tay_lái chắc nhất , như xe hạng c trên cao_tốc và ăn xăng thứ nhì phân khúc hạng a sau i .",[1. 0.],6232
6233,con_người thật thần_thánh,[0. 0.],6233
6234,"mùa xuân e vẫn tưởng kha vạn cân , trần khát chân , tông đản , dương tự quán là tên chuẩn nhất r _",[1. 0.],6234
6235,để mình sang mở quán vịt với chuột nướng cho .,[0. 0.],6235
6236,"cảm_ơn bác_sĩ nguyễn_trung_cấp , cảm_ơn các y_bác_sĩ và những người làm_việc trên tuyến đầu chống dịch . cảm_ơn mọi người đã mang lại bình_yên cho đất_nước để các con tôi được yên_tâm đến trường mỗi ngày .",[1. 0.],6236
6237,cái này mà gọi bánh_trung_thu giờ thật giả đủ kiểu marketing để bán . bánh_trung_thu phải là bánh_nướng truyền_thống,[0. 1.],6237
6238,"gia_đình tôi đang sinh_sống ở đức . con tự_nhiên cần học tiếng việt và tiếng đức . vợ_chồng chúng_tôi chủ_trương ko dạy tiếng anh ở nhà vì đi học cháu sẽ phải học tiếng anh bắt_buộc . tuy_nhiên , qua phim_ảnh và nghe ba_mẹ họp online với đồng_nghiệp , đối_tác homeoffice do covid , con cũng bập_bẹ tiếng anh dù chẳng hiểu gì.qua thực_tế , con thích nói tiếng đức_hơn , chỉ nói tiếng việt với ba_mẹ , phát_âm tiếng việt mà người đức nghe loáng_thoáng còn tưởng nó nói tiếng đức do giống âm_điệu . cháu phát_âm tiếng việt đương_nhiên dở tệ . bọn trẻ_con người việt bên này đều thế , dù ở nhà toàn_bộ là tiếng việt , nhưng gặp nhau là bật loa tiếng đức với nhau dù tiếng việt chúng_nó có vốn từ tốt hơn nhiều.bằng cách nào đó , con phân_biệt được tiếng đức và tiếng việt , nên khi cháu hỏi bằng tiếng đức thì nhất_định ba_mẹ phải trả_lời bằng tiếng đức , nếu không cháu sẽ nhắc lại câu hỏi , hoặc không , mẹ phải trả_lời bằng tiếng đức chứ . tương_tự khi cháu hỏi bằng tiếng việt . thua các ông cụ_non .",[1. 0.],6238
6239,"phải_biết rằng attrage là xe nhật chỉ dành riêng cho đông nam á , soluto là xe hàn chuẩn toàn_cầu , bán rất chạy tại mỹ . attrage bán ở mỹ ai mua",[1. 0.],6239
6240,hãy dồn phiếu cho tt trump . xin cám_ơn,[0. 0.],6240
6241,cá đồng mà rẻ thế,[0. 0.],6241
6242,không phải con_người nữa rồi xử mức án năm với loại này cho xã_hội bình_yên,[0. 1.],6242
6243,tôi không hiểu có những loại người sinh con để làm_gì,[0. 0.],6243
6244,máu lạnh,[0. 1.],6244
6245,"mẹ tôi _ ca_sĩ đan trường trình_bày . luôn ghi dấu_ấn khi tôi cũng sử_dụng bài hát ấy trong kỳ thi giọng ca sinh_viên khoa công_nghệ những năm . nhưng lên thi thay_vì hát tôi chỉ khóc sướt_mướt . cuối_cùng cũng nhận được giải ba đơn_ca trong khoa . thật vui_sướng , nhớ quê_hương , cha_mẹ , tôi lại thấy trân_trọng anh bo biết_bao .",[1. 0.],6245
6246,"t rất thích xem những hoa_hậu làm từ_thiện , t thấy hhen niê thật dân giã , đúng chuẩn hoa_hậu đẹp từ người tới nết .",[0. 0.],6246
6247,"chia các đoạn nối chiều dài bằng đường_cao các hình_tam_giác ta được pt x y . tương_tự cho chiều rộng ta có x y . giải hệ phương_trình này ta được x , y . thay vào tam_giác theo đl pitago tính ra cạnh hình_vuông . diện_tích xx m . chu_vi x m",[1. 0.],6247
6248,sao không bán rẻ cho nông_dân ủ phân mà chôn phí thế,[0. 0.],6248
6249,"năm mới lên dc gần k , thị_trường còn phải năm mới dc nâng hạng , thì thực_tế nó là chậm chứ ko phải rẻ .",[1. 0.],6249
6250,như phim hành động.chúc mừng các chiến_sĩ ca .,[0. 0.],6250
6251,"ngay xưa tôi đi hoc đai hoc dung điên thoai , may tinh bang đê đoc pdf ma thinh thoang con vao xem tin tưc trong giơ hoc thi hoc sinh sao tranh đươc đây . nhăn tin , lươt face , chơi game bao_nhiêu la cam dô cho tuôi hoc tro . câm tiêt la hơn",[0. 0.],6251
6252,tuổi này chưa thật_sự cần_thiết để đầu_tư như_vậy,[0. 0.],6252
6253,"cảm_ơn báo vn express đã đăng bài về messi . anh mãi là phần lịch_sử của bóng_đá như pele , maradona.nhưng thật khác_biệt là cùng thời với anh lại có cầu_thủ khác khá hay và ấn_tượng vì_vậy họ mãi_mãi là những người đoạt qbv nhiều nhất . sau một thời_gian nữa hay rất lâu mới có bộ đôi như_vậy .",[0. 0.],6253
6254,"trời , con báo nó mập mập_ú ú như con mèo ú mà mình nuôi , nhìn chả có tý hình_dáng của con báo nào loài đồng_cỏ thì thon gọn bụng nhỏ , đúng là môi_trường nào thì sẽ tiến_hoá phù_hợp tích nghi môi_trường đó , lạnh thì phải ú ú như gấu bắc_cực ms sống được , nhìn leo_trèo ú ú thấy cưng quá cơ , y_như con mèo ú nhà mình mỗi khi leo lên cây",[0. 0.],6254
6255,"koeman phủ_đầu trước_sau đó tổ_chức vận_hành đội bóng theo ý của mình , sau chiến_thắng mĩ_mãn vừa_rồi càng thể_hiện được cái uy năng_lực của ông trước các cầu_thủ barca tạo niềm tin hi_vọng cho các cầu_thủ khởi_đầu trọn_vẹn",[1. 0.],6255
6256,nước mỹ cần tổng t cứng_rắn như trunp,[0. 0.],6256
6257,mình đã lặng đi trong vài phút .,[0. 0.],6257
6258,"thật đau_lòng . có_lẽ một em bị chới_với do hụt chân , hoảng_sợ kêu cứu , các em khác vội lao vào và kết chùm với nhau.từ vụ tai_nạn vô_cùng thương_tâm này , cùng với vô_số vụ trẻ_em bị đuối nước trước_đây , thiết_nghĩ , cấp chính_quyền nên tạo điều_kiện , bậc làm cha_mẹ nên định_hướng cho trẻ nhỏ tập bơi ngay từ khi trẻ tập đi.không chỉ vùng thôn_quê có nguy_cơ đuối nước ao , hồ , sông , suối . , ngay cả đô_thành cũng có nguy_cơ khi trời mưa nước ngập tứ_bề .",[1. 0.],6258
6259,"smartphone gây nghiện kinh_khủng , bây_giờ bước vào một quán cà_phê thấy phần_đông người ta cắm_cúi vào cái điện_thoại . mà suy ra như bản_thân tôi cứ có thời_gian mà mò cái điện_thoại , xa nó tí cảm_thấy thiếu thiếu . cho_nên là nếu cho các bạn học_sinh sử_dụng liệu các bạn ấy có không bị nghiện cái điện_thoại rồi xao_nhãng học_tập không khi mà đã được công_khai sử_dụng điện_thoại thì bao_nhiêu trò vui ở trên internet các bạn ấy có cưỡng lại nổi không . chưa kể việc gì cũng có_thể_tra trên google thì các bạn ấy sẽ ảo_tưởng sức_mạnh về kiến_thức , cứ tưởng cái gì cũng có_thể_tra trên mạng cần gì học thuộc nhưng vào các kì thi thì sao . các kì thi đâu ai cho sử_dụng điện_thoại . còn nói là cho sử_dụng điện_thoại để tiếp_cận công_nghệ rồi đổi lại rất nhiều việc không_thể kiểm_soát được thì không đáng . các thiết_bị công_nghệ mà học sử_dụng thì cùng lắm tháng là thành_thạo , còn những môn như tin_học thì đã có phòng máy_tính . còn nói là có điện_thoại để phụ_huynh liên_lạc với con thì sau giờ học mở điện_thoại lên là được tại_sao phải cho học_sinh sử_dụng trong tiết học chứ",[1. 0.],6259
6260,án_binh_bất_động cũng là tuyệt_chiêu để người khác không bít mình đang làm gì và nghĩ gì đợi thời_cơ ra_tay với đối_phương,[1. 0.],6260
6261,ông trump sẽ tung đòn phản_công nước_rút vì đó là sở_trường của ông trump .,[1. 0.],6261
6262,"chỉ những đôi giã cào lớn , rê quét dọc_ngang ngư_trường xa mới bắt được nó.bắt kiểu tận_diệt này thì vài năm nữa ngư_dân đi làm công_nhân hết .",[0. 0.],6262
6263,ác_quỷ,[0. 1.],6263
6264,"cứ đề_xuất cấm xe_máy , cho đi xe_đạp thì ách_tắc giao_thông còn hơn nhiều , vì tốc_độ xe_đạp rất chậm .",[1. 0.],6264
6265,buồn cho khúc ruột miền trungnăm nào cũng chịu bão_bùng khổ đaumong sao bão hãy quay đầutung hoành giữa biển đừng vào quê tađừng gây đau_khổ xót xađừng làm nước_mắt mẹ già tuôn rơiđừng vào tàn_phá nước tôiđừng làm lo_lắng lòng người xa quêđừng gieo cay_đắng não nềmiền trung khổ lắm đừng về bão ơi .,[0. 0.],6265
6266,"cứ từ_từ , xem ai có cơ_hội đắc_cử rồi mới tính",[0. 0.],6266
6267,"không thấy sự ăn_năn hối_lỗi , triệu_tập không có_mặt . đề_nghị có tình tiết tăng nặng",[0. 0.],6267
6268,"trump sử_dụng chiến_thuật ngắt lời liên_tục , nhằm mục_đích cho biden nói hớ , nói sai , quên nội_dung đang tranh_luận . ngoài_ra , những đề_tài tranh_luận đều không phải lĩnh_vực mà ông đang làm tốt . cho biden",[1. 0.],6268
6269,"không_thể phủ_nhận các con nhà trump thông_minh , tài_giỏi và có ảnh_hưởng trong xã_hội mỹ .",[1. 0.],6269
6270,"có nghĩa là đưa một vệ_tinh lên ghép_nối với vệ_tinh đang cần được cứu trên quỹ_đạo , sử_dụng động_cơ của vệ này kéo vệ_tinh kia về đúng quỹ_đạo hoặc là điều_chỉnh vệ_tinh đó đi theo quỹ_đạo mong_muốn để tiếp_tục hoạt_động .",[1. 0.],6270
6271,âm_nhạc là món ăn mà mổi người mổi khẩu_vị không ai giống ai tôi thích phở còn bạn thích bánh_canh sao lại lấy bánh_canh ra chê phở . sầu_riêng cố thối không khi nó vẩn là món khoái_khẩu của nhìu người . âm_nhạc củng vậy thôi đừng cổ_suý quá,[1. 0.],6271
6272,"oi trời.mình gần tuổi mới biết vụ này . cứ tưởng cho con ăn rau nhiều sẽ có vitamin , tot cho sức_khoẻ .",[1. 0.],6272
6273,"tôi không đồng_ý hành_vi giao_cấu . mấy cháu nó nhỏ và nó rất sợ ép nó bằng vũ_lực hoặc về tinh_thần mới thực_hiện được , phải là tội hiếp_dâm nhiều lần .",[1. 1.],6273
6274,hi_vọng chương_trình tiếp_tục phát_triển .,[0. 0.],6274
6275,kể cũng đáng thương cho rô khi nài_nỉ ở lại để kiếm vài qbv tình_thương do perez ban_phát nhưng bị ngó lơ và cho out . messi thì clb tìm mọi cách giữ lại và chìa thêm vài năm hợp_đồng mới .,[1. 0.],6275
6276,tôi thấy cuộc tranh_luận rất hay biden nhắc đến covid tại_sao để lan_toả đỗ cho trump nhưng chính trump là người đã ngăn các chuyến bay còn lúc đó biden và pelosi là người chống ngăn các chuyến bay có_vẻ biden đuối lý hơn còn đợt tranh_luận nữa xem biden tấu hài như_thế_nào nữa,[1. 0.],6276
6277,chúc dvh luôn vui mạnh thành_công và cống_hiến cho khán_giả nhiều bản hit .,[0. 0.],6277
6278,giọng hát của hoài lâm khiến tôi chìm_đắm trong những cảm_xúc mà e gửi vào bài hát . những rung_cảm chân_thật nhất mà chỉ ở giọng hát của lâm tôi mới thấy được . cám_ơn em đã cho tôi những trải_nghiệm tuyệt_vời .,[1. 0.],6278
6279,"không nên , sự ỷ_lại điện_thoại quá nguy_hiểm , học_sinh bây_giờ tính nhẩm thua xa ngày_xưa , động cái gì không biết là tra google , rời điện_thoại là như người mất_hồn . thực_sự không biết sẽ đọng lại trong đầu cái gì . điện_thoại có_thể tăng lên kiến_thức xã_hội nhưng chắc_chắn không tăng thêm kiến_thức và tư_duy trong việc học_tập . mà học_sinh không cần_thiết tăng lên kiến_thức xã_hội , cái cần là kiến_thức ngấm vào máu của học sinh.mấu chốt là bất_bình_đẳng trong giáo_dục , rất nhiều học_sinh không_thể trang_bị smart phone để học_tập trong khi bố_mẹ họ vẫn đang dùng cục gạch",[1. 0.],6279
6280,brad quá tinh_tế khi diện đồ của brand này . brioni cũng thuộc dạng tầm_cỡ và phải brad mới xứng tầm .,[0. 0.],6280
6281,ông mang khẩu_trang ngược rồi,[0. 0.],6281
6282,nhìn trên phim hàn ngoài đường đâu_đâu cũng hyundai,[0. 0.],6282
6283,theo azerbaijan thì su đang bay thì ngọn núi lao tới tông trúng su .,[1. 0.],6283
6284,công_an bắt_tội phạm quá siêu .,[0. 0.],6284
6285,"quá đúng , là giáo_viên trong trường thì phải có trách_nhiệm bảo_vệ trẻ_em đến_cùng trong mọi trường_hợp . những cô_giáo này đã chứng_tỏ không đủ năng_lực và phẩm_chất của người giáo_viên đặc_biệt là trong trường mầm_non . mẹ của em ở trườnglà cô_giáo mến_thương .",[1. 0.],6285
6286,cứ như là xem phim ý nhỉ . tuyệt_vời,[0. 0.],6286
6287,"khốn_nạn . cả chị_em đều sống bất_nhân tính , giao_cấu với ngay cả cháu ruột của mình , lũ ác độcmong pháp_luật xử_lý nghiêm_khắc với tên này",[0. 1.],6287
6288,dân_tình bây_giờ đã bắt_đầu thờ_ơ rồi chả ai chịu đeo khẩu_trang nơi công_cộng nữa đề_nghị kích_hoạt lại chế_tài phạt k nếu không đeo khẩu_trang ra đường,[1. 0.],6288
6289,"cầu cát lái đã trễ hẹn nhiều lần , mong lần này thành hiện_thực .",[0. 0.],6289
6290,tôi muốn chuyển cho anh ít tiền ủng_hộ,[0. 0.],6290
6291,"là người cha của hai đứa con , con gái thứ hai của tôi cũng đang trong giai_đoạn tiêm_chủng , thực_sự mỗi lần đi tiêm là tôi lo_lắng , bất_an vô_cùng . tội_nghiệp cháu bé , xin được đồng_cảm với gia_đình cháu .",[1. 0.],6291
6292,khi bạn gặp hoạn nạnngười cho bạn k là bạn của bạnngười cho bạn k là bạn thân của bạnngười cho bạn tr là người_nhà của bạnngười cho bạn tr là cha_mẹ của bạnngười cho bạn tr chỉ có_thể là cty bhntnếu ai ko thể cho bạn mình tr khi họ gặp hoạn_nạn thì đừng ngăn_cản họ mua bhnt .,[1. 0.],6292
6293,đươc quảng_cáo không chất bảo_quản nhưng theo tôi lại có hại vì được bán online vận_chuyển từ hà_nội vào không bị hư mới là_lạ . hiện_nay kinh_doanh online tràn_ngập trên mạng . rất mong cơ_quan_chức_năng có chế_tài quản_lý loại_hình này .,[1. 0.],6293
6294,"chó nhà em không cắn đâu nha , mà nó đứng lên rồi đấm luôn",[0. 0.],6294
6295,tôi phản_đối . hãy để các cháu qua tuổi mới dùng .,[0. 0.],6295
6296,em thấy mấy thím đi đâu cũng được ngoại_trừ ấn_độ .,[0. 1.],6296
6297,bác lại tranh_thủ nghỉ_ngơi rồi . thật cao_tay quá đi,[0. 0.],6297
6298,"thiệt chứ bà tuổi mà khoẻ và dũng_cảm quá , nhưng thật mới nhìn hình toàn thấy nét cụ ông không à",[0. 1.],6298
6299,"mua honda city đi bạn , đời khoảng tiền đó , nhưng xe nhật ít hư_hỏng vặt .",[1. 0.],6299
6300,chắc do mình lạc_hậu nhưng thú_thực là không thấy đẹp chỗ nào cả xd,[0. 1.],6300
6301,"mazda mới , nhập thái . bạn lái thử xem",[1. 0.],6301
6302,cái họ có chưa chắc nhiều người có không_khí quây_quần của gia_đình .,[0. 0.],6302
6303,cầu_mong ông biden âm_tính . không mấy người ủng_hộ trump lại nói đeo khẩu_trang có_ích gì .,[0. 0.],6303
6304,rất tiếc là lúc messi đòi đi real ko có động_thái gì.chứ ko đã có messi dữ_tợn hơn rồi.cuối cùng thì chẳng có chuyện gì xảy ra cả .,[0. 0.],6304
6305,"hàng ngày đọc báo chỉ hóng tin như này là thấy đời phơi_phới . mong tất_cả mọi người cảnh_giác , nâng cao ý_thức phòng_dịch để việt_nam không có thêm bất_cứ tin_buồn covid nào nữa .",[1. 0.],6305
6306,"thương con , chia buồn với gđ . khám_nghiệm pháp_y và đưa kết_luận cuối_cùng để các gđ không hoang_mang",[1. 0.],6306
6307,"ko nên mua theo kiểu bạn quen có mảnh , đất rất nhiều và mua phải xem_xét kỹ , tháng cứ mặt_tiền hoặc đường nội_bộ phân lô khu hót đông dân_cư , ko kiểu mua theo cảm_tính là nghèo muôn thủa , phải có kế_hoạch khảo_sát và hoạch_định rõ_ràng .",[1. 0.],6307
6308,chiến_lược là bán hàng online và dịch_vụ chất_lượng kèm theo . theo tôi nghĩ đó mới là chiến_lược tương_lai của bất_cứ dịch_vụ nào,[0. 0.],6308
6309,khi đêm mới nằm_mơ thấy bảo đi vào tỉnh quảng bình.mong sao đó không phải là sự_thật .,[0. 0.],6309
6310,sau cơn mưa trời lại sáng . sau mưa_bão thị lại xuất_hiện cảnh_tượng đẹp của thiên_nhiên .,[0. 0.],6310
6311,"tôi , một người mỹ gốc việt , rất yêu_quý ông joe biden và sẽ bầu cho ông ấy",[0. 0.],6311
6312,nên rào_chắn các nơi ao_hồ đề_phòng trẻ_em .,[0. 0.],6312
